USERID,被试者记录ID,被试者昵称,提交答卷时间,所用时间,来源,来源详情,IP,浏览器,操作系统,屏幕宽度,审批状态,是否一次性作答完成,
	718982212988436480,	803984971437182977,26,	2024-01-28 15:03:03.0,1小时13分48秒,WEB,直接访问,211.142.17.195,Edge,Win,1392*744,系统采纳,是,
	572507279396438016,	803992710934695937,桑植,	2024-01-28 15:27:49.0,1小时7分49秒,WEB,直接访问,123.138.228.97,Edge,Win,1442*708,系统采纳,是,
	802197026057101313,	804003307822780417,用户44224,	2024-01-28 16:04:27.0,1小时2分20秒,WEB,直接访问,113.240.253.139,Chrome,Win,1920*916,系统采纳,是,
	776954102012973057,	804014009912397825,望,	2024-01-28 16:50:22.0,1小时5分44秒,WEB,直接访问,171.111.179.118,Chrome,Win,1496*668,系统采纳,是,
	572507877353193472,	804014499379159041,sponsor,	2024-01-28 16:37:18.0,50分43秒,WEB,直接访问,223.104.205.129,Chrome,Win,1536*695,系统采纳,是,
	798586383785664514,	804016692341772290,用户43371,	2024-01-28 16:51:18.0,56分,WEB,直接访问,120.230.27.150,Edge,Win,1659*945,系统采纳,是,
	798898667061911554,	804078698516062210,用户43405,	2024-01-28 20:48:20.0,46分39秒,WEB,直接访问,120.230.27.150,Chrome,Win,1422*612,系统采纳,是,
	789952361161433089,	804271778603081730,照旧,	2024-01-29 09:46:59.0,58分5秒,WEB,直接访问,118.122.117.236,Chrome,Win,1920*969,系统采纳,是,
	800009629605175298,	804344273360265217,用户43819,	2024-01-29 14:59:40.0,1小时22分42秒,WEB,直接访问,183.162.192.189,Chrome,Mac,1440*792,系统采纳,否,
	803273008734150658,	804353000452792321,森柱,	2024-01-29 15:00:13.0,48分34秒,WEB,直接访问,36.134.127.131,Chrome,Win,1366*657,系统采纳,是,
	793060622811144193,	804365987079262210,柯炫,	2024-01-29 15:53:36.0,50分8秒,WEB,直接访问,58.144.198.67,Edge,Win,1280*657,系统采纳,否,
	790214171080925186,	804379481208000514,绍霖,	2024-01-29 16:44:37.0,47分44秒,WEB,直接访问,60.167.182.235,Edge,Win,1360*657,系统采纳,是,
	790191134524710914,	804392084823085058,宇昊,	2024-01-29 17:34:23.0,47分26秒,WEB,直接访问,27.148.147.8,Edge,Win,1280*609,系统采纳,是,
	779748154852773890,	804470421209620482,大鱼,	2024-01-29 22:48:14.0,49分59秒,WEB,直接访问,120.229.5.209,Edge,Win,1392*778,系统采纳,是,
	772080972635312129,	804757353571553281,米修,	2024-01-30 18:19:11.0,1小时20分46秒,WEB,直接访问,116.169.7.250,Chrome,Win,1362*665,系统采纳,是,
	751465309353021442,	804763634055127042,用户33320,	2024-01-30 18:55:23.0,1小时32分1秒,WEB,直接访问,36.142.149.222,Edge,Win,1643*808,系统采纳,是,
	784384274496491522,	804805597718646785,阿楠,	2024-01-30 21:08:04.0,57分57秒,WEB,直接访问,49.5.129.177,Edge,Win,1392*744,系统采纳,是,
