USERID,被试者记录ID,被试者昵称,提交答卷时间,所用时间,来源,来源详情,IP,浏览器,操作系统,屏幕宽度,审批状态,是否一次性作答完成,
	790214171080925186,	804643652982018049,绍霖,	2024-01-30 10:25:58.0,59分21秒,WEB,直接访问,60.167.182.235,Edge,Win,1360*657,系统采纳,是,
	800009629605175298,	804645161853521922,用户43819,	2024-01-30 11:45:58.0,2小时7分23秒,WEB,直接访问,183.162.192.189,Chrome,Mac,1440*792,系统采纳,否,
	634716408718032896,	804703124777603074,可东,	2024-01-30 14:58:01.0,1小时35分6秒,WEB,直接访问,218.60.118.214,Chrome,Win,1536*703,系统采纳,是,
	790191134524710914,	804732436943609857,宇昊,	2024-01-30 16:16:34.0,57分10秒,WEB,直接访问,27.148.147.8,Edge,Win,1280*609,系统采纳,是,
	779748154852773890,	804793438875947010,大鱼,	2024-01-30 20:28:19.0,1小时6分31秒,WEB,直接访问,223.73.1.152,Edge,Win,1392*778,系统采纳,是,
	769498068633784321,	804800364166651905,路漫漫,	2024-01-30 20:48:07.0,58分47秒,WEB,直接访问,113.84.0.188,Chrome,Win,1360*607,系统采纳,是,
	803273008734150658,	804801139659907073,森柱,	2024-01-30 20:52:28.0,1小时4秒,WEB,直接访问,36.134.127.131,Chrome,Win,1366*657,系统采纳,是,
	799015908117979137,	805001048803647490,用户43429,	2024-01-31 10:33:15.0,1小时24分42秒,WEB,直接访问,120.225.24.231,Edge,Win,1177*601,系统采纳,否,
	688842330605617152,	805003468514402305,yey,	2024-01-31 10:38:56.0,1小时22分33秒,WEB,直接访问,106.61.228.20,Chrome,Win,1274*576,系统采纳,是,
	772080972635312129,	805055206743347202,米修,	2024-01-31 14:12:43.0,1小时30分45秒,WEB,直接访问,116.169.10.133,Chrome,Win,1362*665,系统采纳,是,
	792736654921179138,	805080281466937345,用户42778,	2024-01-31 15:43:53.0,1小时22分17秒,WEB,直接访问,113.240.253.139,Chrome,Win,1920*916,系统采纳,是,
	751465309353021442,	805102440633475074,用户33320,	2024-01-31 17:24:43.0,1小时35分4秒,WEB,直接访问,36.142.149.222,Edge,Win,1643*808,系统采纳,是,
	802197026057101313,	805108815019253761,用户44224,	2024-01-31 17:31:12.0,1小时16分12秒,WEB,直接访问,113.240.253.139,Chrome,Win,1920*916,系统采纳,是,
	689594271669420032,	805176577339166721,黑天,	2024-01-31 22:14:43.0,1小时30分28秒,WEB,直接访问,101.30.127.156,Edge,Win,1446*812,系统采纳,是,
	796359969116135425,	805396918976122881,黎兴,	2024-02-01 12:36:22.0,1小时16分32秒,WEB,直接访问,117.181.60.200,Edge,Win,1174*778,系统采纳,是,
